hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
10, 0.00100, 286.732, -2.49736, 285.521, -121.133, 285.14, 118.713, 0, 0, 0, 0, 0, 0
10, 0.00200, 286.737, -2.50125, 285.569, -121.121, 285.133, 118.72, 0.564888, 177.503, 6.40248, 58.867, 3.6857, -61.2874
10, 0.00300, 286.827, -2.47475, 285.657, -121.091, 285.198, 118.748, 18.485, 177.515, 26.1961, 58.9002, 22.7008, -61.2605
10, 0.00400, 286.951, -2.43554, 285.77, -121.052, 285.295, 118.787, 44.0252, 177.557, 52.9923, 58.9422, 49.1111, -61.2186
10, 0.00500, 287.097, -2.38818, 285.901, -121.006, 285.412, 118.834, 74.532, 177.607, 84.3519, 58.9899, 80.3012, -61.1706
10, 0.00600, 287.259, -2.33581, 286.042, -120.957, 285.541, 118.884, 108.082, 177.661, 118.464, 59.0409, 114.399, -61.1189
10, 0.00700, 287.427, -2.28067, 286.188, -120.905, 285.677, 118.936, 143.284, 177.717, 154.021, 59.0935, 150.049, -61.0655
10, 0.00800, 287.598, -2.22439, 286.336, -120.853, 285.815, 118.989, 179.139, 177.774, 190.082, 59.1465, 186.275, -61.0115
10, 0.00900, 287.769, -2.16812, 286.482, -120.801, 285.953, 119.042, 214.937, 177.831, 225.978, 59.1989, 222.385, -60.958
10, 0.01000, 287.937, -2.11266, 286.624, -120.75, 286.089, 119.094, 250.178, 177.887, 261.243, 59.2502, 257.892, -60.9056
10, 0.01100, 288.1, -2.05858, 286.763, -120.7, 286.221, 119.145, 284.521, 177.941, 295.555, 59.3001, 292.463, -60.8546
10, 0.01200, 288.257, -2.00625, 286.897, -120.652, 286.348, 119.194, 317.739, 177.994, 328.705, 59.3481, 325.877, -60.8055
10, 0.01300, 288.408, -1.95589, 287.025, -120.606, 286.471, 119.241, 349.688, 178.044, 360.559, 59.3942, 357.997, -60.7583
10, 0.01400, 288.553, -1.90765, 287.147, -120.562, 286.588, 119.286, 380.287, 178.093, 391.045, 59.4382, 388.744, -60.7132
10, 0.01500, 288.691, -1.86158, 287.264, -120.52, 286.7, 119.329, 409.497, 178.139, 420.129, 59.4802, 418.082, -60.6702
10, 0.01600, 288.822, -1.8177, 287.374, -120.481, 286.806, 119.37, 437.311, 178.183, 447.808, 59.5202, 446.006, -60.6293
10, 0.01700, 288.946, -1.776, 287.479, -120.443, 286.907, 119.409, 463.743, 178.225, 474.102, 59.5581, 472.534, -60.5904
10, 0.01800, 289.064, -1.73642, 287.579, -120.407, 287.003, 119.446, 488.826, 178.264, 499.043, 59.594, 497.698, -60.5536
10, 0.01900, 289.175, -1.6989, 287.673, -120.373, 287.093, 119.481, 512.599, 178.302, 522.674, 59.6281, 521.539, -60.5187
10, 0.02000, 289.281, -1.66336, 287.762, -120.34, 287.179, 119.514, 535.11, 178.337, 545.042, 59.6603, 544.108, -60.4857
10, 0.02100, 289.38, -1.62973, 287.846, -120.31, 287.259, 119.545, 556.41, 178.371, 566.202, 59.6908, 565.456, -60.4545
10, 0.02200, 289.475, -1.59793, 287.925, -120.281, 287.336, 119.574, 576.554, 178.403, 586.206, 59.7196, 585.637, -60.425
10, 0.02300, 289.564, -1.56786, 288, -120.254, 287.408, 119.602, 595.595, 178.433, 605.111, 59.7468, 604.708, -60.3971
10, 0.02400, 289.648, -1.53944, 288.07, -120.228, 287.476, 119.629, 613.587, 178.461, 622.969, 59.7725, 622.722, -60.3708
10, 0.02500, 289.727, -1.51261, 288.137, -120.204, 287.54, 119.654, 630.585, 178.488, 639.834, 59.7967, 639.735, -60.3459
10, 0.02600, 289.801, -1.48732, 288.2, -120.181, 287.601, 119.677, 646.639, 178.513, 655.759, 59.8196, 655.797, -60.3224
10, 0.02700, 289.871, -1.46343, 288.259, -120.159, 287.658, 119.699, 661.799, 178.537, 670.792, 59.8413, 670.959, -60.3002
10, 0.02800, 289.937, -1.44087, 288.316, -120.139, 287.712, 119.72, 676.113, 178.559, 684.982, 59.8617, 685.27, -60.2792
10, 0.02900, 290, -1.41957, 288.368, -120.119, 287.763, 119.74, 689.627, 178.581, 698.374, 59.8809, 698.776, -60.2595
10, 0.03000, 290.059, -1.39946, 288.418, -120.101, 287.811, 119.759, 702.385, 178.601, 711.013, 59.8991, 711.522, -60.2408
10, 0.03100, 290.114, -1.38047, 288.465, -120.084, 287.856, 119.776, 714.426, 178.62, 722.94, 59.9162, 723.549, -60.2233
10, 0.03200, 290.167, -1.36255, 288.509, -120.068, 287.899, 119.793, 725.792, 178.638, 734.195, 59.9324, 734.896, -60.2067
10, 0.03300, 290.216, -1.34563, 288.551, -120.053, 287.939, 119.809, 736.52, 178.655, 744.814, 59.9477, 745.603, -60.191
10, 0.03400, 290.263, -1.32966, 288.591, -120.038, 287.977, 119.823, 746.644, 178.671, 754.835, 59.9621, 755.705, -60.1762
10, 0.03500, 290.305, -1.3155, 288.63, -120.025, 288.012, 119.838, 756.203, 178.685, 764.286, 59.9757, 765.237, -60.1619
10, 0.03600, 290.336, -1.30592, 288.675, -120.011, 288.04, 119.852, 765.242, 178.694, 773.187, 59.9887, 774.237, -60.1472
10, 0.03700, 290.365, -1.29658, 288.717, -119.999, 288.067, 119.866, 773.793, 178.704, 781.569, 60.0005, 782.737, -60.1333
10, 0.03800, 290.387, -1.28632, 288.747, -119.992, 288.101, 119.88, 781.878, 178.714, 789.484, 60.0081, 790.749, -60.1203
10, 0.03900, 290.416, -1.2763, 288.77, -119.984, 288.126, 119.888, 789.514, 178.724, 796.97, 60.0166, 798.306, -60.1115
10, 0.04000, 290.443, -1.26688, 288.792, -119.975, 288.148, 119.897, 796.714, 178.733, 804.047, 60.0247, 805.447, -60.1033
10, 0.04100, 290.469, -1.25799, 288.812, -119.968, 288.17, 119.904, 803.507, 178.742, 810.733, 60.0324, 812.185, -60.0954
10, 0.04200, 290.494, -1.24961, 288.832, -119.961, 288.19, 119.912, 809.915, 178.751, 817.047, 60.0396, 818.545, -60.088
10, 0.04300, 290.517, -1.2417, 288.851, -119.954, 288.209, 119.919, 815.961, 178.758, 823.009, 60.0465, 824.545, -60.081
10, 0.04400, 290.539, -1.23422, 288.868, -119.947, 288.227, 119.926, 821.664, 178.766, 828.636, 60.053, 830.207, -60.0744
10, 0.04500, 290.559, -1.22717, 288.885, -119.941, 288.244, 119.932, 827.044, 178.773, 833.947, 60.0592, 835.548, -60.0681
10, 0.04600, 290.579, -1.22051, 288.901, -119.935, 288.26, 119.938, 832.12, 178.78, 838.957, 60.065, 840.587, -60.0622
10, 0.04700, 290.597, -1.21421, 288.916, -119.93, 288.275, 119.943, 836.908, 178.786, 843.685, 60.0706, 845.341, -60.0566
10, 0.04800, 290.615, -1.20827, 288.93, -119.924, 288.29, 119.949, 841.424, 178.792, 848.145, 60.0758, 849.824, -60.0513
10, 0.04900, 290.631, -1.20265, 288.943, -119.919, 288.303, 119.954, 845.685, 178.797, 852.353, 60.0807, 854.053, -60.0463
10, 0.05000, 290.647, -1.19735, 288.956, -119.915, 288.316, 119.958, 849.704, 178.803, 856.322, 60.0854, 858.042, -60.0416
10, 0.05100, 290.662, -1.19234, 288.968, -119.91, 288.328, 119.963, 853.496, 178.808, 860.065, 60.0897, 861.805, -60.0372
10, 0.05200, 290.675, -1.1876, 288.979, -119.906, 288.339, 119.967, 857.072, 178.812, 863.597, 60.0939, 865.353, -60.033
10, 0.05300, 290.689, -1.18313, 288.99, -119.902, 288.35, 119.971, 860.446, 178.817, 866.927, 60.0978, 868.701, -60.029
10, 0.05400, 290.701, -1.1789, 289, -119.899, 288.36, 119.975, 863.629, 178.821, 870.069, 60.1015, 871.857, -60.0253
10, 0.05500, 290.713, -1.1749, 289.009, -119.895, 288.37, 119.978, 866.632, 178.825, 873.032, 60.105, 874.835, -60.0217
10, 0.05600, 290.724, -1.17113, 289.018, -119.892, 288.379, 119.982, 869.464, 178.829, 875.827, 60.1083, 877.643, -60.0184
10, 0.05700, 290.734, -1.16756, 289.026, -119.889, 288.387, 119.985, 872.136, 178.832, 878.463, 60.1114, 880.291, -60.0152
10, 0.05800, 290.744, -1.16419, 289.034, -119.886, 288.395, 119.988, 874.657, 178.836, 880.949, 60.1144, 882.789, -60.0123
10, 0.05900, 290.753, -1.161, 289.042, -119.883, 288.403, 119.99, 877.035, 178.839, 883.293, 60.1171, 885.144, -60.0095
10, 0.06000, 290.762, -1.15799, 289.049, -119.88, 288.41, 119.993, 879.278, 178.842, 885.505, 60.1198, 887.366, -60.0068
10, 0.06100, 290.771, -1.15515, 289.055, -119.878, 288.417, 119.996, 881.394, 178.845, 887.591, 60.1222, 889.461, -60.0043
10, 0.06200, 290.778, -1.15246, 289.062, -119.875, 288.423, 119.998, 883.391, 178.848, 889.558, 60.1246, 891.438, -60.002
10, 0.06300, 290.786, -1.14992, 289.068, -119.873, 288.429, 120, 885.274, 178.85, 891.413, 60.1268, 893.302, -59.9997
10, 0.06400, 290.793, -1.14752, 289.073, -119.871, 288.435, 120.002, 887.05, 178.853, 893.163, 60.1289, 895.059, -59.9976
10, 0.06500, 290.799, -1.14525, 289.078, -119.869, 288.44, 120.004, 888.726, 178.855, 894.813, 60.1308, 896.717, -59.9957
10, 0.06600, 290.806, -1.14311, 289.083, -119.867, 288.445, 120.006, 890.307, 178.857, 896.37, 60.1327, 898.281, -59.9938
10, 0.06700, 290.812, -1.14109, 289.088, -119.866, 288.45, 120.008, 891.799, 178.859, 897.838, 60.1345, 899.755, -59.992
10, 0.06800, 290.817, -1.13917, 289.092, -119.864, 288.454, 120.01, 893.206, 178.861, 899.223, 60.1361, 901.146, -59.9904
10, 0.06900, 290.822, -1.13736, 289.096, -119.862, 288.459, 120.011, 894.533, 178.863, 900.529, 60.1377, 902.458, -59.9888
10, 0.07000, 290.827, -1.13565, 289.1, -119.861, 288.463, 120.013, 895.785, 178.864, 901.76, 60.1392, 903.695, -59.9873
10, 0.07100, 290.832, -1.13404, 289.104, -119.859, 288.467, 120.014, 896.966, 178.866, 902.922, 60.1405, 904.862, -59.9859
10, 0.07200, 290.837, -1.13251, 289.108, -119.858, 288.47, 120.015, 898.081, 178.868, 904.018, 60.1419, 905.962, -59.9846
10, 0.07300, 290.841, -1.13107, 289.111, -119.857, 288.474, 120.017, 899.132, 178.869, 905.051, 60.1431, 907, -59.9833
10, 0.07400, 290.845, -1.12971, 289.114, -119.856, 288.477, 120.018, 900.123, 178.87, 906.026, 60.1443, 907.979, -59.9821
10, 0.07500, 290.849, -1.12842, 289.117, -119.855, 288.48, 120.019, 901.059, 178.872, 906.945, 60.1454, 908.902, -59.981
10, 0.07600, 290.852, -1.1272, 289.12, -119.854, 288.483, 120.02, 901.942, 178.873, 907.812, 60.1464, 909.773, -59.98
10, 0.07700, 290.855, -1.12605, 289.122, -119.853, 288.485, 120.021, 902.774, 178.874, 908.629, 60.1474, 910.594, -59.979
10, 0.07800, 290.859, -1.12497, 289.125, -119.852, 288.488, 120.022, 903.56, 178.875, 909.4, 60.1483, 911.368, -59.9781
10, 0.07900, 290.862, -1.12394, 289.127, -119.851, 288.49, 120.023, 904.301, 178.876, 910.128, 60.1492, 912.099, -59.9772
10, 0.08000, 290.864, -1.12297, 289.129, -119.85, 288.493, 120.024, 905, 178.877, 910.814, 60.1501, 912.787, -59.9763
10, 0.08100, 290.867, -1.12205, 289.131, -119.849, 288.495, 120.024, 905.659, 178.878, 911.461, 60.1508, 913.437, -59.9755
10, 0.08200, 290.87, -1.12118, 289.133, -119.848, 288.497, 120.025, 906.281, 178.879, 912.071, 60.1516, 914.05, -59.9748
10, 0.08300, 290.872, -1.12036, 289.135, -119.848, 288.499, 120.026, 906.868, 178.88, 912.646, 60.1523, 914.628, -59.9741
10, 0.08400, 290.874, -1.11959, 289.137, -119.847, 288.501, 120.027, 907.422, 178.88, 913.189, 60.1529, 915.173, -59.9734
10, 0.08500, 290.876, -1.11886, 289.138, -119.846, 288.502, 120.027, 907.944, 178.881, 913.701, 60.1536, 915.687, -59.9728
10, 0.08600, 290.878, -1.11817, 289.14, -119.846, 288.504, 120.028, 908.437, 178.882, 914.184, 60.1541, 916.172, -59.9722
10, 0.08700, 290.88, -1.11751, 289.141, -119.845, 288.506, 120.028, 908.902, 178.882, 914.639, 60.1547, 916.629, -59.9717
10, 0.08800, 290.882, -1.1169, 289.143, -119.845, 288.507, 120.029, 909.341, 178.883, 915.069, 60.1552, 917.06, -59.9711
10, 0.08900, 290.884, -1.11631, 289.144, -119.844, 288.508, 120.029, 909.754, 178.884, 915.474, 60.1557, 917.467, -59.9706
10, 0.09000, 290.885, -1.11576, 289.145, -119.844, 288.51, 120.03, 910.145, 178.884, 915.856, 60.1562, 917.851, -59.9702
10, 0.09100, 290.887, -1.11524, 289.146, -119.843, 288.511, 120.03, 910.513, 178.885, 916.216, 60.1566, 918.213, -59.9697
10, 0.09200, 290.888, -1.11473, 289.148, -119.843, 288.512, 120.031, 910.86, 178.885, 916.556, 60.157, 918.554, -59.9693
10, 0.09300, 290.89, -1.11424, 289.148, -119.843, 288.513, 120.031, 911.188, 178.886, 916.876, 60.1574, 918.876, -59.9689
10, 0.09400, 290.891, -1.11375, 289.149, -119.842, 288.514, 120.031, 911.497, 178.886, 917.179, 60.1578, 919.179, -59.9686
10, 0.09500, 290.892, -1.11329, 289.15, -119.842, 288.515, 120.032, 911.788, 178.887, 917.465, 60.1581, 919.465, -59.9683
10, 0.09600, 290.893, -1.11286, 289.151, -119.842, 288.516, 120.032, 912.063, 178.887, 917.734, 60.1585, 919.735, -59.9679
10, 0.09700, 290.895, -1.11245, 289.152, -119.841, 288.517, 120.032, 912.322, 178.888, 917.988, 60.1588, 919.989, -59.9676
10, 0.09800, 290.896, -1.11207, 289.153, -119.841, 288.518, 120.033, 912.567, 178.888, 918.227, 60.1591, 920.229, -59.9672
10, 0.09900, 290.897, -1.11171, 289.153, -119.841, 288.519, 120.033, 912.797, 178.888, 918.453, 60.1594, 920.455, -59.9669
10, 0.10000, 290.898, -1.11137, 289.154, -119.84, 288.52, 120.033, 913.015, 178.889, 918.665, 60.1597, 920.668, -59.9666
10, 0.10100, 290.899, -1.11106, 289.155, -119.84, 288.521, 120.034, 913.22, 178.889, 918.865, 60.16, 920.869, -59.9664
10, 0.10200, 290.9, -1.11076, 289.156, -119.84, 288.521, 120.034, 913.414, 178.889, 919.054, 60.1602, 921.059, -59.9661
10, 0.10300, 290.9, -1.11047, 289.156, -119.84, 288.522, 120.034, 913.596, 178.89, 919.232, 60.1605, 921.238, -59.9658
10, 0.10400, 290.901, -1.1102, 289.157, -119.839, 288.523, 120.034, 913.769, 178.89, 919.4, 60.1607, 921.407, -59.9656
10, 0.10500, 290.902, -1.10995, 289.158, -119.839, 288.523, 120.035, 913.931, 178.89, 919.558, 60.1609, 921.566, -59.9654
10, 0.10600, 290.903, -1.10971, 289.158, -119.839, 288.524, 120.035, 914.085, 178.89, 919.707, 60.1612, 921.716, -59.9652
10, 0.10700, 290.903, -1.10949, 289.159, -119.839, 288.524, 120.035, 914.23, 178.891, 919.848, 60.1614, 921.858, -59.965
10, 0.10800, 290.904, -1.10928, 289.159, -119.838, 288.525, 120.035, 914.366, 178.891, 919.981, 60.1615, 921.992, -59.9648
10, 0.10900, 290.904, -1.10908, 289.16, -119.838, 288.525, 120.035, 914.495, 178.891, 920.106, 60.1617, 922.118, -59.9646
10, 0.11000, 290.905, -1.10889, 289.16, -119.838, 288.526, 120.036, 914.617, 178.891, 920.224, 60.1619, 922.237, -59.9644
10, 0.11100, 290.905, -1.10871, 289.16, -119.838, 288.526, 120.036, 914.732, 178.891, 920.335, 60.162, 922.349, -59.9643
10, 0.11200, 290.906, -1.10854, 289.161, -119.838, 288.526, 120.036, 914.84, 178.891, 920.44, 60.1622, 922.455, -59.9641
10, 0.11300, 290.906, -1.10839, 289.161, -119.838, 288.527, 120.036, 914.942, 178.892, 920.539, 60.1623, 922.554, -59.964
10, 0.11400, 290.907, -1.10824, 289.162, -119.838, 288.527, 120.036, 915.038, 178.892, 920.633, 60.1625, 922.649, -59.9638
10, 0.11500, 290.907, -1.10809, 289.162, -119.837, 288.527, 120.036, 915.129, 178.892, 920.721, 60.1626, 922.737, -59.9637
10, 0.11600, 290.908, -1.10796, 289.162, -119.837, 288.528, 120.036, 915.215, 178.892, 920.804, 60.1627, 922.821, -59.9636
10, 0.11700, 290.908, -1.10784, 289.162, -119.837, 288.528, 120.037, 915.296, 178.892, 920.882, 60.1628, 922.9, -59.9635
10, 0.11800, 290.908, -1.10772, 289.163, -119.837, 288.528, 120.037, 915.373, 178.892, 920.956, 60.1629, 922.975, -59.9634
10, 0.11900, 290.909, -1.10761, 289.163, -119.837, 288.529, 120.037, 915.445, 178.892, 921.026, 60.163, 923.045, -59.9633
10, 0.12000, 290.909, -1.1075, 289.163, -119.837, 288.529, 120.037, 915.513, 178.893, 921.092, 60.1631, 923.111, -59.9632
10, 0.12100, 290.909, -1.1074, 289.163, -119.837, 288.529, 120.037, 915.577, 178.893, 921.154, 60.1632, 923.174, -59.9631
10, 0.12200, 290.909, -1.10731, 289.164, -119.837, 288.529, 120.037, 915.638, 178.893, 921.213, 60.1633, 923.233, -59.963
10, 0.12300, 290.91, -1.10722, 289.164, -119.837, 288.53, 120.037, 915.695, 178.893, 921.268, 60.1633, 923.289, -59.9629
10, 0.12400, 290.91, -1.10715, 289.164, -119.837, 288.53, 120.037, 915.74, 178.893, 921.311, 60.1634, 923.333, -59.9629
10, 0.12500, 290.91, -1.1071, 289.164, -119.837, 288.53, 120.037, 915.769, 178.893, 921.34, 60.1635, 923.362, -59.9628
10, 0.12600, 290.91, -1.10707, 289.164, -119.837, 288.53, 120.037, 915.79, 178.893, 921.36, 60.1635, 923.382, -59.9628
10, 0.12700, 290.91, -1.10705, 289.164, -119.837, 288.53, 120.037, 915.805, 178.893, 921.375, 60.1635, 923.396, -59.9628
10, 0.12800, 290.91, -1.10703, 289.164, -119.836, 288.53, 120.037, 915.815, 178.893, 921.385, 60.1635, 923.407, -59.9628
10, 0.12900, 290.91, -1.10702, 289.164, -119.836, 288.53, 120.037, 915.823, 178.893, 921.392, 60.1635, 923.414, -59.9627
10, 0.13000, 290.91, -1.10701, 289.164, -119.836, 288.53, 120.037, 915.828, 178.893, 921.397, 60.1635, 923.419, -59.9627
