hour,t(sec),kWh,State,kWOut,kWIn,kvarOut,DCkW,kWTotalLosses,kWInvLosses,kWIdlingLosses,kWChDchLosses,"kWh Chng",InvEff,InverterON,Vref,"Vavg (DRC)","VV Oper","VW Oper","DRC Oper","VV_DRC Oper","WP Oper","WV Oper",kWDesired,"kW VW Limit","Limit kWOut Function","kVA Exceeded","Grid voltage",di/dt,it,"it History","Rated VDC","Avg duty cycle","Target (Amps)","Series L","Max. Amps (phase)"
10, 0.18800, 5999.96, 1, 799.303, 0, 2.3465E-13, 799.303, 97.7004, 5.09592E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 9.97065E-9, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.18900, 5999.96, 1, 799.303, 0, -3.07409E-13, 799.303, 97.7004, 2.27596E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 5.05973E-9, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19000, 5999.96, 1, 799.303, 0, 1.76442E-13, 799.303, 97.7004, -1.27121E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 1.19053E-9, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19100, 5999.96, 1, 799.303, 0, -1.45519E-14, 799.303, 97.7004, 2.18714E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 1.33934E-9, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19200, 5999.96, 1, 799.303, 0, 9.09495E-16, 799.303, 97.7004, -1.36002E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 1.19053E-9, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19300, 5999.96, 1, 799.303, 0, 9.09495E-16, 799.303, 97.7004, -4.36318E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 7.44079E-10, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19400, 5999.96, 1, 799.303, 0, 9.09495E-16, 799.303, 97.7004, 5.09592E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 5.95263E-10, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19500, 5999.96, 1, 799.303, 0, -1.45519E-14, 799.303, 97.7004, 3.45834E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 2.97631E-10, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19600, 5999.96, 1, 799.303, 0, -2.91038E-14, 799.303, 97.7004, 2.37033E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 2.97631E-10, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19700, 5999.96, 1, 799.303, 0, -1.36424E-14, 799.303, 97.7004, 1.82077E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 2.97631E-10, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19800, 5999.96, 1, 799.303, 0, 0, 799.303, 97.7004, 1.27676E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 1.48816E-10, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.19900, 5999.96, 1, 799.303, 0, 0, 799.303, 97.7004, 1.00475E-14, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 0, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.20000, 5999.96, 1, 799.303, 0, -1.45519E-14, 799.303, 97.7004, 7.32747E-15, 8, 89.7004, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.53, 0, 923.431, 923.431, 700, 0.603988, 924.225, 0.000381972, 962.25
10, 0.20100, 5999.96, 1, 598.856, 0, 1.61345, 598.856, 75.4284, 2.77556E-15, 8, 67.4284, -0.000249168, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.434, 217563, 1032.21, 923.431, 700, 0.603997, 962.25, 0.000381972, 962.25
10, 0.20200, 5999.96, 1, 598.772, 0, 0.00127595, 598.772, 75.4191, 3.36953E-14, 8, 67.4191, -0.000187301, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.755, 102270, 1192.13, 1140.99, 700, 0.604439, 962.25, 0.000381972, 962.25
10, 0.20300, 5999.96, 1, 598.772, 0, 7.59175E-7, 598.772, 75.4191, -1.9984E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, 70337.2, 1278.43, 1243.26, 700, 0.601952, 962.25, 0.000381972, 962.25
10, 0.20400, 5999.95, 1, 598.772, 0, -3.69185E-9, 598.772, 75.4191, 3.82472E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, 44688.4, 1335.95, 1313.6, 700, 0.598603, 962.25, 0.000381972, 962.25
10, 0.20500, 5999.95, 1, 598.772, 0, -9.47239E-12, 598.772, 75.4191, 5.55112E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, 25973.2, 1371.28, 1358.29, 700, 0.594703, 962.25, 0.000381972, 962.25
10, 0.20600, 5999.95, 1, 598.772, 0, 1.29057E-12, 598.772, 75.4191, -5.27356E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, 12336.9, 1390.43, 1384.26, 700, 0.590472, 962.25, 0.000381972, 962.25
10, 0.20700, 5999.95, 1, 598.772, 0, 8.03993E-13, 598.772, 75.4191, 4.45755E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, 2498.5, 1397.85, 1396.6, 700, 0.586066, 962.25, 0.000381972, 962.25
10, 0.20800, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -4507.8, 1396.84, 1399.1, 700, 0.581601, 962.25, 0.000381972, 962.25
10, 0.20900, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -9406.93, 1389.89, 1394.59, 700, 0.577157, 962.25, 0.000381972, 962.25
10, 0.21000, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -12742.7, 1378.81, 1385.18, 700, 0.572792, 962.25, 0.000381972, 962.25
10, 0.21100, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -14923, 1364.98, 1372.44, 700, 0.568546, 962.25, 0.000381972, 962.25
10, 0.21200, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -16253.2, 1349.39, 1357.52, 700, 0.564445, 962.25, 0.000381972, 962.25
10, 0.21300, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -16962.1, 1332.78, 1341.26, 700, 0.560506, 962.25, 0.000381972, 962.25
10, 0.21400, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -17220.6, 1315.69, 1324.3, 700, 0.556739, 962.25, 0.000381972, 962.25
10, 0.21500, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -17156.2, 1298.5, 1307.08, 700, 0.553146, 962.25, 0.000381972, 962.25
10, 0.21600, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -16864.1, 1281.49, 1289.93, 700, 0.54973, 962.25, 0.000381972, 962.25
10, 0.21700, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -16414.8, 1264.85, 1273.06, 700, 0.546488, 962.25, 0.000381972, 962.25
10, 0.21800, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -15860.5, 1248.72, 1256.65, 700, 0.543415, 962.25, 0.000381972, 962.25
10, 0.21900, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -15239.9, 1233.17, 1240.79, 700, 0.540507, 962.25, 0.000381972, 962.25
10, 0.22000, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -14581.2, 1218.26, 1225.55, 700, 0.537756, 962.25, 0.000381972, 962.25
10, 0.22100, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -13904.9, 1204.01, 1210.97, 700, 0.535158, 962.25, 0.000381972, 962.25
10, 0.22200, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -13226, 1190.45, 1197.06, 700, 0.532704, 962.25, 0.000381972, 962.25
10, 0.22300, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -12554.9, 1177.56, 1183.83, 700, 0.530388, 962.25, 0.000381972, 962.25
10, 0.22400, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -11899, 1165.33, 1171.28, 700, 0.528204, 962.25, 0.000381972, 962.25
10, 0.22500, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -11263.3, 1153.75, 1159.38, 700, 0.526143, 962.25, 0.000381972, 962.25
10, 0.22600, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -10651.1, 1142.79, 1148.12, 700, 0.5242, 962.25, 0.000381972, 962.25
10, 0.22700, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -10064.2, 1132.43, 1137.47, 700, 0.522368, 962.25, 0.000381972, 962.25
10, 0.22800, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -9503.82, 1122.65, 1127.4, 700, 0.520641, 962.25, 0.000381972, 962.25
10, 0.22900, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -8970.19, 1113.41, 1117.9, 700, 0.519014, 962.25, 0.000381972, 962.25
10, 0.23000, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -8463.21, 1104.7, 1108.93, 700, 0.51748, 962.25, 0.000381972, 962.25
10, 0.23100, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -7982.4, 1096.47, 1100.46, 700, 0.516035, 962.25, 0.000381972, 962.25
10, 0.23200, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -7527.03, 1088.72, 1092.48, 700, 0.514673, 962.25, 0.000381972, 962.25
10, 0.23300, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -7096.23, 1081.41, 1084.96, 700, 0.51339, 962.25, 0.000381972, 962.25
10, 0.23400, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -6689.04, 1074.51, 1077.86, 700, 0.512181, 962.25, 0.000381972, 962.25
10, 0.23500, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -6304.41, 1068.02, 1071.17, 700, 0.511042, 962.25, 0.000381972, 962.25
10, 0.23600, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -5941.31, 1061.89, 1064.87, 700, 0.509969, 962.25, 0.000381972, 962.25
10, 0.23700, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -5598.67, 1056.12, 1058.92, 700, 0.508958, 962.25, 0.000381972, 962.25
10, 0.23800, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -5275.46, 1050.69, 1053.33, 700, 0.508005, 962.25, 0.000381972, 962.25
10, 0.23900, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -4970.65, 1045.56, 1048.05, 700, 0.507108, 962.25, 0.000381972, 962.25
10, 0.24000, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -4683.26, 1040.74, 1043.08, 700, 0.506263, 962.25, 0.000381972, 962.25
10, 0.24100, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -4412.34, 1036.19, 1038.4, 700, 0.505466, 962.25, 0.000381972, 962.25
10, 0.24200, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -4156.99, 1031.91, 1033.98, 700, 0.504716, 962.25, 0.000381972, 962.25
10, 0.24300, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -3916.33, 1027.87, 1029.83, 700, 0.50401, 962.25, 0.000381972, 962.25
10, 0.24400, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -3689.55, 1024.07, 1025.91, 700, 0.503344, 962.25, 0.000381972, 962.25
10, 0.24500, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -3475.85, 1020.48, 1022.22, 700, 0.502717, 962.25, 0.000381972, 962.25
10, 0.24600, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -3274.5, 1017.11, 1018.74, 700, 0.502126, 962.25, 0.000381972, 962.25
10, 0.24700, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -3084.78, 1013.93, 1015.47, 700, 0.501569, 962.25, 0.000381972, 962.25
10, 0.24800, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -2906.04, 1010.93, 1012.39, 700, 0.501045, 962.25, 0.000381972, 962.25
10, 0.24900, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -2737.64, 1008.11, 1009.48, 700, 0.500551, 962.25, 0.000381972, 962.25
10, 0.25000, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -2578.98, 1005.45, 1006.74, 700, 0.500086, 962.25, 0.000381972, 962.25
10, 0.25100, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -2429.52, 1002.95, 1004.16, 700, 0.499648, 962.25, 0.000381972, 962.25
10, 0.25200, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -2288.71, 1000.59, 1001.73, 700, 0.499235, 962.25, 0.000381972, 962.25
10, 0.25300, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -2156.05, 998.367, 999.445, 700, 0.498846, 962.25, 0.000381972, 962.25
10, 0.25400, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -2031.08, 996.273, 997.289, 700, 0.498479, 962.25, 0.000381972, 962.25
10, 0.25500, 5999.95, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1913.35, 994.301, 995.258, 700, 0.498134, 962.25, 0.000381972, 962.25
10, 0.25600, 5999.95, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1802.45, 992.443, 993.344, 700, 0.497809, 962.25, 0.000381972, 962.25
10, 0.25700, 5999.94, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1697.97, 990.693, 991.542, 700, 0.497503, 962.25, 0.000381972, 962.25
10, 0.25800, 5999.94, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1599.54, 989.044, 989.844, 700, 0.497214, 962.25, 0.000381972, 962.25
10, 0.25900, 5999.94, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1506.82, 987.491, 988.244, 700, 0.496942, 962.25, 0.000381972, 962.25
10, 0.26000, 5999.94, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1419.48, 986.028, 986.738, 700, 0.496686, 962.25, 0.000381972, 962.25
10, 0.26100, 5999.94, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1337.19, 984.649, 985.318, 700, 0.496445, 962.25, 0.000381972, 962.25
10, 0.26200, 5999.94, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1259.68, 983.351, 983.981, 700, 0.496218, 962.25, 0.000381972, 962.25
10, 0.26300, 5999.94, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1186.66, 982.128, 982.721, 700, 0.496004, 962.25, 0.000381972, 962.25
10, 0.26400, 5999.94, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1117.87, 980.976, 981.534, 700, 0.495802, 962.25, 0.000381972, 962.25
10, 0.26500, 5999.94, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -1053.07, 979.89, 980.417, 700, 0.495612, 962.25, 0.000381972, 962.25
10, 0.26600, 5999.94, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -992.024, 978.868, 979.364, 700, 0.495433, 962.25, 0.000381972, 962.25
10, 0.26700, 5999.94, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -934.518, 977.904, 978.372, 700, 0.495264, 962.25, 0.000381972, 962.25
10, 0.26800, 5999.94, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -880.346, 976.997, 977.437, 700, 0.495106, 962.25, 0.000381972, 962.25
