hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
10, 0.45700, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45800, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.45900, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46000, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46100, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46200, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46300, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46400, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46500, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46600, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46700, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46800, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.46900, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
10, 0.47000, 290.299, -1.12093, 289.481, -119.81, 288.579, 120.162, 682.357, 178.879, 684.293, 60.1904, 686.422, -59.8379
